IPV4_SRC_ADDR,L4_SRC_PORT,IPV4_DST_ADDR,L4_DST_PORT,PROTOCOL,L7_PROTO,IN_BYTES,IN_PKTS,OUT_BYTES,OUT_PKTS,TCP_FLAGS,CLIENT_TCP_FLAGS,SERVER_TCP_FLAGS,FLOW_DURATION_MILLISECONDS,DURATION_IN,DURATION_OUT,MIN_TTL,MAX_TTL,LONGEST_FLOW_PKT,SHORTEST_FLOW_PKT,MIN_IP_PKT_LEN,MAX_IP_PKT_LEN,SRC_TO_DST_SECOND_BYTES,DST_TO_SRC_SECOND_BYTES,RETRANSMITTED_IN_BYTES,RETRANSMITTED_IN_PKTS,RETRANSMITTED_OUT_BYTES,RETRANSMITTED_OUT_PKTS,SRC_TO_DST_AVG_THROUGHPUT,DST_TO_SRC_AVG_THROUGHPUT,NUM_PKTS_UP_TO_128_BYTES,NUM_PKTS_128_TO_256_BYTES,NUM_PKTS_256_TO_512_BYTES,NUM_PKTS_512_TO_1024_BYTES,NUM_PKTS_1024_TO_1514_BYTES,TCP_WIN_MAX_IN,TCP_WIN_MAX_OUT,ICMP_TYPE,ICMP_IPV4_TYPE,DNS_QUERY_ID,DNS_QUERY_TYPE,DNS_TTL_ANSWER,FTP_COMMAND_RET_CODE,Label,Attack,Dataset
192.168.1.37,38201,192.168.1.193,445,6,41.0,4281,4,144,3,29,25,20,0,0,0,64,64,1500,40,40,1500,4281.0,144.0,0,0,0,0,34248000,1152000,4,0,0,0,3,229,260,0,0,0,0,0,0.0,1,ransomware,NF-ToN-IoT-v2
192.168.1.33,35777,192.168.1.193,445,6,41.0,4577,7,204,4,31,27,22,0,0,0,64,64,1500,40,40,1500,4577.0,204.0,0,0,0,0,36616000,1632000,7,1,0,0,3,29200,8192,0,0,0,0,0,0.0,1,ransomware,NF-ToN-IoT-v2
192.168.1.37,37373,192.168.1.193,445,6,41.0,4577,7,204,4,31,27,22,0,0,0,64,64,1500,40,40,1500,4577.0,204.0,0,0,0,0,36616000,1632000,7,1,0,0,3,29200,8192,0,0,0,0,0,0.0,1,ransomware,NF-ToN-IoT-v2
192.168.1.33,33211,192.168.1.193,445,6,41.0,4577,7,204,4,31,27,22,0,0,0,64,64,1500,40,40,1500,4577.0,204.0,0,0,0,0,36616000,1632000,7,1,0,0,3,29200,8192,0,0,0,0,0,0.0,1,ransomware,NF-ToN-IoT-v2
192.168.1.37,40241,192.168.1.193,445,6,41.0,4501,6,204,4,31,27,22,0,0,0,64,64,1500,40,40,1500,4501.0,204.0,0,0,0,0,36008000,1632000,6,1,0,0,3,29200,8192,0,0,0,0,0,0.0,1,ransomware,NF-ToN-IoT-v2
192.168.1.37,38065,192.168.1.193,445,6,41.0,9078,13,356,7,31,27,22,0,0,0,64,64,1500,40,40,1500,9078.0,356.0,0,0,0,0,72624000,2848000,12,2,0,0,6,29200,8192,0,0,0,0,0,0.0,1,ransomware,NF-ToN-IoT-v2
192.168.1.33,4444,192.168.1.193,49207,6,0.0,14336,74,60096,84,24,24,24,0,0,0,64,64,1500,40,40,1500,14336.0,60096.0,0,0,0,0,114688000,480768000,53,53,12,2,38,1452,65335,0,0,0,0,0,0.0,1,ransomware,NF-ToN-IoT-v2
192.168.1.37,42305,192.168.1.193,445,6,41.0,4577,7,204,4,31,27,22,0,0,0,64,64,1500,40,40,1500,4577.0,204.0,0,0,0,0,36616000,1632000,7,1,0,0,3,29200,8192,0,0,0,0,0,0.0,1,ransomware,NF-ToN-IoT-v2
192.168.1.33,38885,192.168.1.193,445,6,41.0,2740,17,100,2,31,27,22,0,0,0,64,64,184,40,40,184,2740.0,100.0,2392,13,0,0,21920000,800000,5,14,0,0,0,29200,8192,22528,88,0,0,0,0.0,1,ransomware,NF-ToN-IoT-v2
192.168.1.37,42081,192.168.1.193,445,6,0.0,456,6,542,5,31,27,30,0,0,0,64,64,207,40,40,207,456.0,542.0,0,0,0,0,3648000,4336000,8,3,0,0,0,29200,8192,0,0,0,0,0,0.0,1,ransomware,NF-ToN-IoT-v2
192.168.1.33,38931,192.168.1.193,135,6,0.0,392,6,276,4,27,27,27,0,0,0,64,64,124,52,52,124,392.0,276.0,0,0,0,0,3136000,2208000,10,0,0,0,0,29200,8192,0,0,0,0,0,0.0,1,ransomware,NF-ToN-IoT-v2
192.168.1.33,44791,192.168.1.193,445,6,41.0,1400,9,60,1,26,26,18,0,0,0,64,64,184,52,52,184,1400.0,60.0,1104,6,0,0,11200000,480000,3,7,0,0,0,29200,8192,20480,80,0,0,0,0.0,1,ransomware,NF-ToN-IoT-v2
192.168.1.37,41659,192.168.1.193,445,6,41.0,9154,14,408,8,31,27,22,0,0,0,64,64,1500,40,40,1500,9154.0,408.0,0,0,0,0,73232000,3264000,14,2,0,0,6,29200,8192,0,0,0,0,0,0.0,1,ransomware,NF-ToN-IoT-v2
192.168.1.33,46643,192.168.1.193,445,6,41.0,3296,5,112,2,26,26,18,0,0,0,64,64,1500,52,52,1500,3296.0,112.0,0,0,0,0,26368000,896000,4,1,0,0,2,29200,8192,0,0,0,0,0,0.0,1,ransomware,NF-ToN-IoT-v2
192.168.1.37,40511,192.168.1.193,445,6,0.0,456,6,542,5,31,27,30,4294952,15,15,64,64,207,40,40,207,456.0,542.0,0,0,0,0,224000,264000,8,3,0,0,0,29200,8192,0,0,0,0,0,0.0,1,ransomware,NF-ToN-IoT-v2
192.168.1.37,33197,192.168.1.193,445,6,41.0,4577,7,204,4,31,27,22,0,0,0,64,64,1500,40,40,1500,4577.0,204.0,0,0,0,0,36616000,1632000,7,1,0,0,3,29200,8192,0,0,0,0,0,0.0,1,ransomware,NF-ToN-IoT-v2
192.168.1.33,43329,192.168.1.193,445,6,41.0,4577,7,204,4,31,27,22,4294951,16,16,64,64,1500,40,40,1500,4577.0,204.0,0,0,0,0,2152000,96000,7,1,0,0,3,29200,8192,0,0,0,0,0,0.0,1,ransomware,NF-ToN-IoT-v2
192.168.1.33,42025,192.168.1.193,445,6,41.0,6713,20,304,6,31,27,22,4294717,250,250,64,64,1500,40,40,1500,6713.0,304.0,1840,10,0,0,208000,8000,11,12,0,0,3,29200,8192,12288,48,0,0,0,0.0,1,ransomware,NF-ToN-IoT-v2
192.168.1.37,35967,192.168.1.193,445,6,41.0,4281,4,144,3,29,25,20,0,0,0,64,64,1500,40,40,1500,4281.0,144.0,0,0,0,0,34248000,1152000,4,0,0,0,3,229,260,0,0,0,0,0,0.0,1,ransomware,NF-ToN-IoT-v2
192.168.1.37,38351,192.168.1.193,445,6,41.0,4281,4,144,3,29,25,20,0,0,0,64,64,1500,40,40,1500,4281.0,144.0,0,0,0,0,34248000,1152000,4,0,0,0,3,229,260,0,0,0,0,0,0.0,1,ransomware,NF-ToN-IoT-v2
192.168.1.33,36799,192.168.1.193,135,6,0.0,392,6,276,4,27,27,27,0,0,0,64,64,124,52,52,124,392.0,276.0,0,0,0,0,3136000,2208000,10,0,0,0,0,29200,8192,0,0,0,0,0,0.0,1,ransomware,NF-ToN-IoT-v2
192.168.1.33,41799,192.168.1.193,445,6,41.0,368,2,0,0,24,24,0,0,0,0,64,64,184,184,0,184,368.0,0.0,184,1,0,0,2944000,0,0,2,0,0,0,229,0,47104,184,0,0,0,0.0,1,ransomware,NF-ToN-IoT-v2
192.168.1.37,40145,192.168.1.193,445,6,41.0,4577,7,204,4,31,27,22,0,0,0,64,64,1500,40,40,1500,4577.0,204.0,0,0,0,0,36616000,1632000,7,1,0,0,3,29200,8192,0,0,0,0,0,0.0,1,ransomware,NF-ToN-IoT-v2
192.168.1.33,45715,192.168.1.193,445,6,41.0,4361,4,288,4,28,24,28,0,0,0,64,64,1500,40,40,1500,4361.0,288.0,0,0,0,0,34888000,2304000,4,1,0,0,3,237,260,0,0,0,0,0,0.0,1,ransomware,NF-ToN-IoT-v2
192.168.1.33,44371,192.168.1.193,445,6,41.0,9154,14,356,7,31,27,22,4294685,282,282,64,64,1500,40,40,1500,9154.0,356.0,0,0,0,0,256000,8000,13,2,0,0,6,29200,8192,0,0,0,0,0,0.0,1,ransomware,NF-ToN-IoT-v2
192.168.1.33,35935,192.168.1.193,445,6,41.0,4577,7,204,4,31,27,22,0,0,0,64,64,1500,40,40,1500,4577.0,204.0,0,0,0,0,36616000,1632000,7,1,0,0,3,29200,8192,0,0,0,0,0,0.0,1,ransomware,NF-ToN-IoT-v2
192.168.1.37,39653,192.168.1.193,445,6,41.0,3372,6,112,2,26,26,18,0,0,0,64,64,1500,52,52,1500,3372.0,112.0,0,0,0,0,26976000,896000,5,1,0,0,2,29200,8192,0,0,0,0,0,0.0,1,ransomware,NF-ToN-IoT-v2
192.168.1.33,42117,192.168.1.193,445,6,41.0,296,3,112,2,26,26,18,0,0,0,64,64,184,52,52,184,296.0,112.0,0,0,0,0,2368000,896000,4,1,0,0,0,29200,8192,0,0,0,0,0,0.0,1,ransomware,NF-ToN-IoT-v2
192.168.1.37,35497,192.168.1.193,445,6,41.0,296,3,60,1,26,26,18,0,0,0,64,64,184,52,52,184,296.0,60.0,0,0,0,0,2368000,480000,3,1,0,0,0,29200,8192,0,0,0,0,0,0.0,1,ransomware,NF-ToN-IoT-v2
192.168.1.33,41917,192.168.1.193,445,6,41.0,4577,7,204,4,31,27,22,0,0,0,64,64,1500,40,40,1500,4577.0,204.0,0,0,0,0,36616000,1632000,7,1,0,0,3,29200,8192,0,0,0,0,0,0.0,1,ransomware,NF-ToN-IoT-v2
192.168.1.33,33619,192.168.1.193,445,6,41.0,4577,7,204,4,31,27,22,0,0,0,64,64,1500,40,40,1500,4577.0,204.0,0,0,0,0,36616000,1632000,7,1,0,0,3,29200,8192,0,0,0,0,0,0.0,1,ransomware,NF-ToN-IoT-v2
192.168.1.37,41233,192.168.1.193,445,6,41.0,4577,7,204,4,31,27,22,4294952,15,15,64,64,1500,40,40,1500,4577.0,204.0,0,0,0,0,2288000,96000,7,1,0,0,3,29200,8192,0,0,0,0,0,0.0,1,ransomware,NF-ToN-IoT-v2
192.168.1.37,46467,192.168.1.193,445,6,0.0,456,6,542,5,31,27,30,0,0,0,64,64,207,40,40,207,456.0,542.0,0,0,0,0,3648000,4336000,8,3,0,0,0,29200,8192,0,0,0,0,0,0.0,1,ransomware,NF-ToN-IoT-v2
192.168.1.37,39603,192.168.1.193,445,6,41.0,4577,7,204,4,31,27,22,0,0,0,64,64,1500,40,40,1500,4577.0,204.0,0,0,0,0,36616000,1632000,7,1,0,0,3,29200,8192,0,0,0,0,0,0.0,1,ransomware,NF-ToN-IoT-v2
192.168.1.33,36633,192.168.1.193,445,6,0.0,54633,52,1721,24,31,27,30,4294842,125,125,64,64,1500,40,40,1500,54633.0,1721.0,4465,5,0,0,3464000,104000,34,6,0,0,36,29200,8192,28928,113,0,0,0,0.0,1,ransomware,NF-ToN-IoT-v2
192.168.1.33,35493,192.168.1.193,445,6,41.0,2372,15,100,2,31,27,22,0,0,0,64,64,184,40,40,184,2372.0,100.0,2024,11,0,0,18976000,800000,5,12,0,0,0,29200,8192,59392,232,0,0,0,0.0,1,ransomware,NF-ToN-IoT-v2
192.168.1.37,46789,192.168.1.193,445,6,41.0,4577,7,204,4,31,27,22,0,0,0,64,64,1500,40,40,1500,4577.0,204.0,0,0,0,0,36616000,1632000,7,1,0,0,3,29200,8192,0,0,0,0,0,0.0,1,ransomware,NF-ToN-IoT-v2
192.168.1.33,32925,192.168.1.193,445,6,41.0,296,3,60,1,26,26,18,0,0,0,64,64,184,52,52,184,296.0,60.0,0,0,0,0,2368000,480000,3,1,0,0,0,29200,8192,0,0,0,0,0,0.0,1,ransomware,NF-ToN-IoT-v2
192.168.1.33,39279,192.168.1.193,445,6,41.0,4577,7,204,4,31,27,22,0,0,0,64,64,1500,40,40,1500,4577.0,204.0,0,0,0,0,36616000,1632000,7,1,0,0,3,29200,8192,0,0,0,0,0,0.0,1,ransomware,NF-ToN-IoT-v2
192.168.1.37,41313,192.168.1.193,445,6,41.0,4577,7,204,4,31,27,22,0,0,0,64,64,1500,40,40,1500,4577.0,204.0,0,0,0,0,36616000,1632000,7,1,0,0,3,29200,8192,0,0,0,0,0,0.0,1,ransomware,NF-ToN-IoT-v2
192.168.1.33,43185,192.168.1.193,445,6,41.0,4577,7,204,4,31,27,22,0,0,0,64,64,1500,40,40,1500,4577.0,204.0,0,0,0,0,36616000,1632000,7,1,0,0,3,29200,8192,0,0,0,0,0,0.0,1,ransomware,NF-ToN-IoT-v2
192.168.1.37,43443,192.168.1.193,445,6,41.0,4577,7,204,4,31,27,22,0,0,0,64,64,1500,40,40,1500,4577.0,204.0,0,0,0,0,36616000,1632000,7,1,0,0,3,29200,8192,0,0,0,0,0,0.0,1,ransomware,NF-ToN-IoT-v2
192.168.1.33,42565,192.168.1.193,445,6,41.0,4577,7,204,4,31,27,22,0,0,0,64,64,1500,40,40,1500,4577.0,204.0,0,0,0,0,36616000,1632000,7,1,0,0,3,29200,8192,0,0,0,0,0,0.0,1,ransomware,NF-ToN-IoT-v2
192.168.1.33,37125,192.168.1.193,445,6,0.0,70767,56,1769,25,31,27,30,0,0,0,64,64,1500,40,40,1500,70767.0,1769.0,0,0,0,0,566136000,14152000,30,4,0,0,47,29200,8192,0,0,0,0,0,0.0,1,ransomware,NF-ToN-IoT-v2
192.168.1.37,44937,192.168.1.193,445,6,41.0,4577,7,204,4,31,27,22,0,0,0,64,64,1500,40,40,1500,4577.0,204.0,0,0,0,0,36616000,1632000,7,1,0,0,3,29200,8192,0,0,0,0,0,0.0,1,ransomware,NF-ToN-IoT-v2
192.168.1.33,43705,192.168.1.193,445,6,41.0,9154,14,408,8,31,27,22,4294826,141,141,64,64,1500,40,40,1500,9154.0,408.0,0,0,0,0,512000,16000,14,2,0,0,6,29200,8192,0,0,0,0,0,0.0,1,ransomware,NF-ToN-IoT-v2
192.168.1.33,41155,192.168.1.193,445,6,41.0,1205,1,92,2,29,25,20,0,0,0,0,0,1205,40,40,1205,1205.0,92.0,0,0,0,0,9640000,736000,2,0,0,0,1,229,255,0,0,0,0,0,0.0,1,ransomware,NF-ToN-IoT-v2
192.168.1.33,39411,192.168.1.193,445,6,41.0,1501,4,152,3,31,27,22,0,0,0,64,64,1205,40,40,1205,1501.0,152.0,0,0,0,0,12008000,1216000,5,1,0,0,1,29200,8192,0,0,0,0,0,0.0,1,ransomware,NF-ToN-IoT-v2
192.168.1.33,45363,192.168.1.193,445,6,41.0,184,1,40,1,28,24,4,0,0,0,0,0,184,40,40,184,184.0,40.0,0,0,0,0,1472000,320000,1,1,0,0,0,229,0,0,0,0,0,0,0.0,1,ransomware,NF-ToN-IoT-v2
192.168.1.193,49243,192.168.1.33,4444,6,0.0,14811,85,463258,355,31,31,27,0,0,0,128,128,1500,40,40,1500,14811.0,463258.0,0,0,0,0,118488000,3706064000,70,49,7,9,305,16425,29200,0,0,0,0,0,0.0,1,ransomware,NF-ToN-IoT-v2
192.168.1.32,13402,192.168.1.195,54234,6,0.0,48,1,0,0,2,2,0,0,0,0,0,0,48,48,0,48,48.0,0.0,0,0,0,0,384000,0,1,0,0,0,0,4096,0,0,0,0,0,0,0.0,1,scanning,NF-ToN-IoT-v2
192.168.1.31,58969,192.168.1.193,6565,6,0.0,44,1,40,1,22,2,20,4294952,0,0,0,0,44,40,40,44,44.0,40.0,0,0,0,0,352000,320000,2,0,0,0,0,1024,0,0,0,0,0,0,0.0,1,scanning,NF-ToN-IoT-v2
192.168.1.31,44384,192.168.1.195,135,6,127.0,44,1,0,0,2,2,0,0,0,0,0,0,44,44,0,44,44.0,0.0,0,0,0,0,352000,0,1,0,0,0,0,1024,0,0,0,0,0,0,0.0,1,scanning,NF-ToN-IoT-v2
192.168.1.30,28501,192.168.1.195,63798,6,0.0,48,1,0,0,2,2,0,0,0,0,0,0,48,48,0,48,48.0,0.0,0,0,0,0,384000,0,1,0,0,0,0,4096,0,0,0,0,0,0,0.0,1,scanning,NF-ToN-IoT-v2
192.168.1.32,35758,192.168.1.152,53856,6,0.0,48,1,0,0,2,2,0,0,0,0,0,0,48,48,0,48,48.0,0.0,0,0,0,0,384000,0,1,0,0,0,0,4096,0,0,0,0,0,0,0.0,1,scanning,NF-ToN-IoT-v2
192.168.1.32,62758,192.168.35.92,80,6,7.0,40,1,0,0,16,16,0,0,0,0,0,0,40,40,0,40,40.0,0.0,0,0,0,0,320000,0,1,0,0,0,0,1024,0,0,0,0,0,0,0.0,1,scanning,NF-ToN-IoT-v2
192.168.1.32,42983,192.168.1.186,9211,6,0.0,48,1,0,0,2,2,0,0,0,0,0,0,48,48,0,48,48.0,0.0,0,0,0,0,384000,0,1,0,0,0,0,4096,0,0,0,0,0,0,0.0,1,scanning,NF-ToN-IoT-v2
192.168.1.32,30535,192.168.1.190,57802,6,0.0,48,1,40,1,22,2,20,0,0,0,0,0,48,40,40,48,48.0,40.0,0,0,0,0,384000,320000,2,0,0,0,0,4096,0,0,0,0,0,0,0.0,1,scanning,NF-ToN-IoT-v2
192.168.1.32,45059,192.168.35.74,443,6,91.0,44,1,0,0,2,2,0,0,0,0,0,0,44,44,0,44,44.0,0.0,0,0,0,0,352000,0,1,0,0,0,0,1024,0,0,0,0,0,0,0.0,1,scanning,NF-ToN-IoT-v2
192.168.1.32,23899,192.168.1.194,45554,6,0.0,48,1,0,0,2,2,0,0,0,0,0,0,48,48,0,48,48.0,0.0,0,0,0,0,384000,0,1,0,0,0,0,4096,0,0,0,0,0,0,0.0,1,scanning,NF-ToN-IoT-v2
192.168.1.32,48313,192.168.1.169,9716,6,0.0,48,1,40,1,22,2,20,0,0,0,0,0,48,40,40,48,48.0,40.0,0,0,0,0,384000,320000,2,0,0,0,0,4096,0,0,0,0,0,0,0.0,1,scanning,NF-ToN-IoT-v2
192.168.1.30,51803,192.168.1.195,15657,6,0.0,48,1,0,0,2,2,0,0,0,0,0,0,48,48,0,48,48.0,0.0,0,0,0,0,384000,0,1,0,0,0,0,4096,0,0,0,0,0,0,0.0,1,scanning,NF-ToN-IoT-v2
192.168.1.31,48869,192.168.35.62,443,6,91.0,44,1,0,0,2,2,0,0,0,0,0,0,44,44,0,44,44.0,0.0,0,0,0,0,352000,0,1,0,0,0,0,1024,0,0,0,0,0,0,0.0,1,scanning,NF-ToN-IoT-v2
192.168.1.32,46783,192.168.1.190,20627,6,0.0,48,1,40,1,22,2,20,0,0,0,0,0,48,40,40,48,48.0,40.0,0,0,0,0,384000,320000,2,0,0,0,0,4096,0,0,0,0,0,0,0.0,1,scanning,NF-ToN-IoT-v2
192.168.1.32,49816,192.168.1.186,23078,6,0.0,48,1,0,0,2,2,0,0,0,0,0,0,48,48,0,48,48.0,0.0,0,0,0,0,384000,0,1,0,0,0,0,4096,0,0,0,0,0,0,0.0,1,scanning,NF-ToN-IoT-v2
192.168.1.31,47895,192.168.1.193,4125,6,0.0,44,1,40,1,22,2,20,4294951,0,0,0,0,44,40,40,44,44.0,40.0,0,0,0,0,352000,320000,2,0,0,0,0,1024,0,0,0,0,0,0,0.0,1,scanning,NF-ToN-IoT-v2
192.168.1.32,23887,192.168.1.169,23501,6,0.0,48,1,0,0,2,2,0,0,0,0,0,0,48,48,0,48,48.0,0.0,0,0,0,0,384000,0,1,0,0,0,0,4096,0,0,0,0,0,0,0.0,1,scanning,NF-ToN-IoT-v2
192.168.1.32,41674,192.168.1.180,34269,6,0.0,48,1,0,0,2,2,0,0,0,0,0,0,48,48,0,48,48.0,0.0,0,0,0,0,384000,0,1,0,0,0,0,4096,0,0,0,0,0,0,0.0,1,scanning,NF-ToN-IoT-v2
192.168.1.32,42053,192.168.1.194,26002,6,0.0,48,1,0,0,2,2,0,0,0,0,0,0,48,48,0,48,48.0,0.0,0,0,0,0,384000,0,1,0,0,0,0,4096,0,0,0,0,0,0,0.0,1,scanning,NF-ToN-IoT-v2
192.168.1.32,63706,192.168.35.62,443,6,91.0,44,1,0,0,2,2,0,0,0,0,0,0,44,44,0,44,44.0,0.0,0,0,0,0,352000,0,1,0,0,0,0,1024,0,0,0,0,0,0,0.0,1,scanning,NF-ToN-IoT-v2
192.168.1.30,48369,192.168.1.180,30605,6,0.0,48,1,0,0,2,2,0,0,0,0,0,0,48,48,0,48,48.0,0.0,0,0,0,0,384000,0,1,0,0,0,0,4096,0,0,0,0,0,0,0.0,1,scanning,NF-ToN-IoT-v2
192.168.1.32,47454,192.168.1.190,59974,6,0.0,48,1,40,1,22,2,20,0,0,0,0,0,48,40,40,48,48.0,40.0,0,0,0,0,384000,320000,2,0,0,0,0,4096,0,0,0,0,0,0,0.0,1,scanning,NF-ToN-IoT-v2
192.168.1.32,17319,192.168.1.180,19274,6,0.0,48,1,0,0,2,2,0,0,0,0,0,0,48,48,0,48,48.0,0.0,0,0,0,0,384000,0,1,0,0,0,0,4096,0,0,0,0,0,0,0.0,1,scanning,NF-ToN-IoT-v2
192.168.1.32,60727,192.168.35.165,443,6,91.0,44,1,0,0,2,2,0,0,0,0,0,0,44,44,0,44,44.0,0.0,0,0,0,0,352000,0,1,0,0,0,0,1024,0,0,0,0,0,0,0.0,1,scanning,NF-ToN-IoT-v2
192.168.1.31,48514,192.168.1.193,13701,6,0.0,48,1,0,0,2,2,0,0,0,0,0,0,48,48,0,48,48.0,0.0,0,0,0,0,384000,0,1,0,0,0,0,4096,0,0,0,0,0,0,0.0,1,scanning,NF-ToN-IoT-v2
192.168.1.38,1550,192.168.1.194,6514,6,0.0,48,1,40,1,22,2,20,0,0,0,0,0,48,40,40,48,48.0,40.0,0,0,0,0,384000,320000,2,0,0,0,0,4096,0,0,0,0,0,0,0.0,1,scanning,NF-ToN-IoT-v2
192.168.1.32,56110,192.168.1.195,55714,6,0.0,48,1,0,0,2,2,0,0,0,0,0,0,48,48,0,48,48.0,0.0,0,0,0,0,384000,0,1,0,0,0,0,4096,0,0,0,0,0,0,0.0,1,scanning,NF-ToN-IoT-v2
192.168.1.32,60231,192.168.1.152,5694,6,0.0,48,1,0,0,2,2,0,0,0,0,0,0,48,48,0,48,48.0,0.0,0,0,0,0,384000,0,1,0,0,0,0,4096,0,0,0,0,0,0,0.0,1,scanning,NF-ToN-IoT-v2
192.168.1.30,41896,192.168.1.190,9774,6,0.0,48,1,40,1,22,2,20,0,0,0,0,0,48,40,40,48,48.0,40.0,0,0,0,0,384000,320000,2,0,0,0,0,4096,0,0,0,0,0,0,0.0,1,scanning,NF-ToN-IoT-v2
192.168.1.32,53090,192.168.1.186,64669,6,0.0,48,1,0,0,2,2,0,0,0,0,0,0,48,48,0,48,48.0,0.0,0,0,0,0,384000,0,1,0,0,0,0,4096,0,0,0,0,0,0,0.0,1,scanning,NF-ToN-IoT-v2
192.168.1.190,1875,192.168.1.31,55799,6,0.0,40,1,0,0,20,20,0,0,0,0,0,0,40,40,0,40,40.0,0.0,0,0,0,0,320000,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,1,scanning,NF-ToN-IoT-v2
192.168.1.31,2386,192.168.1.194,151,6,0.0,48,1,40,1,22,2,20,4294951,0,0,0,0,48,40,40,48,48.0,40.0,0,0,0,0,384000,320000,2,0,0,0,0,4096,0,0,0,0,0,0,0.0,1,scanning,NF-ToN-IoT-v2
192.168.1.32,65003,192.168.1.186,3746,6,0.0,48,1,0,0,2,2,0,0,0,0,0,0,48,48,0,48,48.0,0.0,0,0,0,0,384000,0,1,0,0,0,0,4096,0,0,0,0,0,0,0.0,1,scanning,NF-ToN-IoT-v2
192.168.1.32,10510,192.168.1.180,17800,6,0.0,48,1,0,0,2,2,0,0,0,0,0,0,48,48,0,48,48.0,0.0,0,0,0,0,384000,0,1,0,0,0,0,4096,0,0,0,0,0,0,0.0,1,scanning,NF-ToN-IoT-v2
192.168.1.30,14436,192.168.1.195,6250,6,0.0,48,1,0,0,2,2,0,0,0,0,0,0,48,48,0,48,48.0,0.0,0,0,0,0,384000,0,1,0,0,0,0,4096,0,0,0,0,0,0,0.0,1,scanning,NF-ToN-IoT-v2
192.168.1.31,30170,192.168.1.180,586,6,0.0,48,1,0,0,2,2,0,0,0,0,0,0,48,48,0,48,48.0,0.0,0,0,0,0,384000,0,1,0,0,0,0,4096,0,0,0,0,0,0,0.0,1,scanning,NF-ToN-IoT-v2
192.168.1.30,29865,192.168.1.180,5326,6,0.0,48,1,0,0,2,2,0,0,0,0,0,0,48,48,0,48,48.0,0.0,0,0,0,0,384000,0,1,0,0,0,0,4096,0,0,0,0,0,0,0.0,1,scanning,NF-ToN-IoT-v2
192.168.1.32,9827,192.168.1.195,25962,6,0.0,48,1,0,0,2,2,0,0,0,0,0,0,48,48,0,48,48.0,0.0,0,0,0,0,384000,0,1,0,0,0,0,4096,0,0,0,0,0,0,0.0,1,scanning,NF-ToN-IoT-v2
192.168.1.32,32861,192.168.1.169,19369,6,0.0,48,1,0,0,2,2,0,0,0,0,0,0,48,48,0,48,48.0,0.0,0,0,0,0,384000,0,1,0,0,0,0,4096,0,0,0,0,0,0,0.0,1,scanning,NF-ToN-IoT-v2
192.168.1.32,57180,192.168.35.86,80,6,7.0,40,1,0,0,16,16,0,0,0,0,0,0,40,40,0,40,40.0,0.0,0,0,0,0,320000,0,1,0,0,0,0,1024,0,0,0,0,0,0,0.0,1,scanning,NF-ToN-IoT-v2
192.168.1.32,53744,192.168.1.194,29974,6,0.0,48,1,40,1,22,2,20,0,0,0,0,0,48,40,40,48,48.0,40.0,0,0,0,0,384000,320000,2,0,0,0,0,4096,0,0,0,0,0,0,0.0,1,scanning,NF-ToN-IoT-v2
192.168.1.32,55696,192.168.1.169,41806,6,0.0,48,1,40,1,22,2,20,0,0,0,0,0,48,40,40,48,48.0,40.0,0,0,0,0,384000,320000,2,0,0,0,0,4096,0,0,0,0,0,0,0.0,1,scanning,NF-ToN-IoT-v2
192.168.1.30,14493,192.168.1.195,46197,6,0.0,48,1,0,0,2,2,0,0,0,0,0,0,48,48,0,48,48.0,0.0,0,0,0,0,384000,0,1,0,0,0,0,4096,0,0,0,0,0,0,0.0,1,scanning,NF-ToN-IoT-v2
192.168.1.32,28441,192.168.1.152,54880,6,0.0,48,1,40,1,22,2,20,0,0,0,0,0,48,40,40,48,48.0,40.0,0,0,0,0,384000,320000,2,0,0,0,0,4096,0,0,0,0,0,0,0.0,1,scanning,NF-ToN-IoT-v2
192.168.1.30,25830,192.168.1.195,12264,6,0.0,48,1,0,0,2,2,0,0,0,0,0,0,48,48,0,48,48.0,0.0,0,0,0,0,384000,0,1,0,0,0,0,4096,0,0,0,0,0,0,0.0,1,scanning,NF-ToN-IoT-v2
192.168.1.32,65127,192.168.1.152,34746,6,0.0,48,1,40,1,22,2,20,0,0,0,0,0,48,40,40,48,48.0,40.0,0,0,0,0,384000,320000,2,0,0,0,0,4096,0,0,0,0,0,0,0.0,1,scanning,NF-ToN-IoT-v2
192.168.1.32,50769,192.168.1.195,64031,6,0.0,48,1,0,0,2,2,0,0,0,0,0,0,48,48,0,48,48.0,0.0,0,0,0,0,384000,0,1,0,0,0,0,4096,0,0,0,0,0,0,0.0,1,scanning,NF-ToN-IoT-v2
192.168.1.30,59615,192.168.1.46,59638,6,0.0,48,1,0,0,2,2,0,0,0,0,0,0,48,48,0,48,48.0,0.0,0,0,0,0,384000,0,1,0,0,0,0,4096,0,0,0,0,0,0,0.0,1,scanning,NF-ToN-IoT-v2
192.168.1.32,32589,192.168.1.180,15126,6,0.0,48,1,0,0,2,2,0,0,0,0,0,0,48,48,0,48,48.0,0.0,0,0,0,0,384000,0,1,0,0,0,0,4096,0,0,0,0,0,0,0.0,1,scanning,NF-ToN-IoT-v2
