IPV4_SRC_ADDR,L4_SRC_PORT,IPV4_DST_ADDR,L4_DST_PORT,PROTOCOL,L7_PROTO,IN_BYTES,IN_PKTS,OUT_BYTES,OUT_PKTS,TCP_FLAGS,CLIENT_TCP_FLAGS,SERVER_TCP_FLAGS,FLOW_DURATION_MILLISECONDS,DURATION_IN,DURATION_OUT,MIN_TTL,MAX_TTL,LONGEST_FLOW_PKT,SHORTEST_FLOW_PKT,MIN_IP_PKT_LEN,MAX_IP_PKT_LEN,SRC_TO_DST_SECOND_BYTES,DST_TO_SRC_SECOND_BYTES,RETRANSMITTED_IN_BYTES,RETRANSMITTED_IN_PKTS,RETRANSMITTED_OUT_BYTES,RETRANSMITTED_OUT_PKTS,SRC_TO_DST_AVG_THROUGHPUT,DST_TO_SRC_AVG_THROUGHPUT,NUM_PKTS_UP_TO_128_BYTES,NUM_PKTS_128_TO_256_BYTES,NUM_PKTS_256_TO_512_BYTES,NUM_PKTS_512_TO_1024_BYTES,NUM_PKTS_1024_TO_1514_BYTES,TCP_WIN_MAX_IN,TCP_WIN_MAX_OUT,ICMP_TYPE,ICMP_IPV4_TYPE,DNS_QUERY_ID,DNS_QUERY_TYPE,DNS_TTL_ANSWER,FTP_COMMAND_RET_CODE,Label,Attack,Dataset
192.168.1.32,35708,192.168.1.190,80,6,7.0,2485,7,1370,4,27,27,27,0,0,0,64,64,1500,52,52,1500,2485.0,1370.0,0,0,0,0,19880000,10960000,8,0,0,1,2,29200,28960,0,0,0,0,0,0.0,1,xss,NF-ToN-IoT-v2
192.168.1.35,56998,192.168.1.152,80,6,7.0,2770,7,1452,4,27,27,27,0,0,0,64,64,1500,52,52,1500,2770.0,1452.0,0,0,0,0,22160000,11616000,8,0,0,1,2,29200,28960,0,0,0,0,0,0.0,1,xss,NF-ToN-IoT-v2
192.168.1.35,48584,192.168.1.1,53,17,0.0,65,1,81,1,0,0,0,0,0,0,0,0,81,65,65,81,65.0,81.0,0,0,0,0,520000,648000,2,0,0,0,0,0,0,0,0,54186,1,1487,0.0,1,xss,NF-ToN-IoT-v2
192.168.1.39,39690,192.168.1.1,53,17,0.0,65,1,81,1,0,0,0,0,0,0,0,0,81,65,65,81,65.0,81.0,0,0,0,0,520000,648000,2,0,0,0,0,0,0,0,0,26381,1,2084,0.0,1,xss,NF-ToN-IoT-v2
192.168.1.39,40560,176.28.50.165,80,6,7.0,5109,9,694,7,27,27,27,4294951,16,16,64,64,1500,52,52,1500,5109.0,694.0,0,0,0,0,2400000,320000,11,0,2,0,3,29200,5792,0,0,0,0,0,0.0,1,xss,NF-ToN-IoT-v2
192.168.1.35,50008,192.168.1.1,53,17,0.0,65,1,65,1,0,0,0,0,0,0,0,0,65,65,65,65,65.0,65.0,0,0,0,0,520000,520000,2,0,0,0,0,0,0,0,0,47920,28,0,0.0,1,xss,NF-ToN-IoT-v2
192.168.1.39,36047,192.168.1.1,53,17,0.0,65,1,65,1,0,0,0,0,0,0,0,0,65,65,65,65,65.0,65.0,0,0,0,0,520000,520000,2,0,0,0,0,0,0,0,0,36067,28,0,0.0,1,xss,NF-ToN-IoT-v2
192.168.1.32,59430,192.168.1.1,53,17,0.0,68,1,68,1,0,0,0,0,0,0,0,0,68,68,68,68,68.0,68.0,0,0,0,0,544000,544000,2,0,0,0,0,0,0,0,0,49427,28,0,0.0,1,xss,NF-ToN-IoT-v2
192.168.1.39,52262,192.168.1.190,80,6,7.0,656,6,738,4,27,27,27,0,0,0,64,64,574,52,52,574,656.0,738.0,0,0,0,0,5248000,5904000,8,0,1,1,0,29200,28960,0,0,0,0,0,0.0,1,xss,NF-ToN-IoT-v2
192.168.1.35,48268,52.28.231.150,80,6,7.178,689,5,334,5,27,27,27,4294951,16,0,64,64,473,52,52,473,689.0,334.0,0,0,0,0,320000,2672000,9,0,1,0,0,29200,26847,0,0,0,0,0,0.0,1,xss,NF-ToN-IoT-v2
192.168.1.35,54670,52.28.231.150,80,6,7.178,2140,7,1325,4,27,27,27,0,0,0,64,64,1500,52,52,1500,2140.0,1325.0,0,0,0,0,17120000,10600000,8,0,1,0,2,29200,26847,0,0,0,0,0,0.0,1,xss,NF-ToN-IoT-v2
192.168.1.39,48763,192.168.1.1,53,17,0.0,65,1,81,1,0,0,0,0,0,0,0,0,81,65,65,81,65.0,81.0,0,0,0,0,520000,648000,2,0,0,0,0,0,0,0,0,16229,1,2079,0.0,1,xss,NF-ToN-IoT-v2
192.168.1.35,51034,192.168.1.1,53,17,0.0,68,1,68,1,0,0,0,0,0,0,0,0,68,68,68,68,68.0,68.0,0,0,0,0,544000,544000,2,0,0,0,0,0,0,0,0,33182,28,0,0.0,1,xss,NF-ToN-IoT-v2
192.168.1.39,32812,192.168.1.195,80,6,7.0,554,6,1494,5,27,27,27,0,0,0,64,64,923,40,40,923,554.0,1494.0,0,0,0,0,4432000,11952000,8,0,2,1,0,29200,65535,0,0,0,0,0,0.0,1,xss,NF-ToN-IoT-v2
192.168.1.35,48802,52.28.231.150,80,6,7.178,3055,7,1683,5,27,27,27,0,0,0,64,64,1500,52,52,1500,3055.0,1683.0,0,0,0,0,24440000,13464000,9,0,0,0,3,29200,26847,0,0,0,0,0,0.0,1,xss,NF-ToN-IoT-v2
192.168.1.39,52381,192.168.1.1,53,17,0.0,68,1,100,1,0,0,0,0,0,0,0,0,100,68,68,100,68.0,100.0,0,0,0,0,544000,800000,2,0,0,0,0,0,0,0,0,32076,1,38,0.0,1,xss,NF-ToN-IoT-v2
192.168.1.39,34415,192.168.1.1,53,17,0.0,65,1,81,1,0,0,0,0,0,0,0,0,81,65,65,81,65.0,81.0,0,0,0,0,520000,648000,2,0,0,0,0,0,0,0,0,28465,1,781,0.0,1,xss,NF-ToN-IoT-v2
192.168.1.36,53584,192.168.1.1,53,17,0.0,65,1,81,1,0,0,0,0,0,0,0,0,81,65,65,81,65.0,81.0,0,0,0,0,520000,648000,2,0,0,0,0,0,0,0,0,29237,1,1877,0.0,1,xss,NF-ToN-IoT-v2
192.168.1.35,33127,192.168.1.1,53,17,0.0,68,1,68,1,0,0,0,0,0,0,0,0,68,68,68,68,68.0,68.0,0,0,0,0,544000,544000,2,0,0,0,0,0,0,0,0,8480,28,0,0.0,1,xss,NF-ToN-IoT-v2
192.168.1.39,38362,192.168.1.152,80,6,7.0,2824,7,1470,4,27,27,27,0,0,0,64,64,1500,52,52,1500,2824.0,1470.0,0,0,0,0,22592000,11760000,8,0,0,0,3,29200,28960,0,0,0,0,0,0.0,1,xss,NF-ToN-IoT-v2
192.168.1.39,35436,192.168.1.195,80,6,7.0,2848,14,4181,11,27,27,27,4294008,959,959,64,64,1500,40,40,1500,5762272.0,7333448.0,276,1,0,0,11152000,16512000,17,0,4,1,3,29200,65535,5120,20,0,0,0,0.0,1,xss,NF-ToN-IoT-v2
192.168.1.35,54626,192.168.1.1,53,17,0.0,65,1,81,1,0,0,0,0,0,0,0,0,81,65,65,81,65.0,81.0,0,0,0,0,520000,648000,2,0,0,0,0,0,0,0,0,42022,1,1287,0.0,1,xss,NF-ToN-IoT-v2
192.168.1.35,37316,192.168.1.1,53,17,0.0,68,1,100,1,0,0,0,0,0,0,0,0,100,68,68,100,68.0,100.0,0,0,0,0,544000,800000,2,0,0,0,0,0,0,0,0,11786,1,59,0.0,1,xss,NF-ToN-IoT-v2
192.168.1.35,51364,192.168.1.1,53,17,0.0,68,1,100,1,0,0,0,0,0,0,0,0,100,68,68,100,68.0,100.0,0,0,0,0,544000,800000,2,0,0,0,0,0,0,0,0,18281,1,10,0.0,1,xss,NF-ToN-IoT-v2
192.168.1.35,58298,192.168.1.152,80,6,7.0,19109,17,886,7,27,27,27,0,0,0,64,64,1500,52,52,1500,19109.0,886.0,0,0,0,0,152872000,7088000,10,0,0,2,12,29200,28960,0,0,0,0,0,0.0,1,xss,NF-ToN-IoT-v2
192.168.1.35,54798,192.168.1.152,80,6,7.0,3671,8,1787,5,27,27,27,0,0,0,64,64,1500,52,52,1500,3671.0,1787.0,0,0,0,0,29368000,14296000,9,0,1,0,3,29200,28960,0,0,0,0,0,0.0,1,xss,NF-ToN-IoT-v2
192.168.1.39,36140,52.28.231.150,80,6,7.178,3136,7,1658,4,27,27,27,0,0,0,64,64,1500,52,52,1500,3136.0,1658.0,0,0,0,0,25088000,13264000,8,0,0,0,3,29200,26847,0,0,0,0,0,0.0,1,xss,NF-ToN-IoT-v2
192.168.1.35,49926,52.28.231.150,80,6,7.178,586,5,334,5,27,27,27,0,0,0,64,64,370,52,52,370,586.0,334.0,0,0,0,0,4688000,2672000,9,0,1,0,0,29200,26847,0,0,0,0,0,0.0,1,xss,NF-ToN-IoT-v2
192.168.1.35,59426,192.168.1.1,53,17,0.0,68,1,100,1,0,0,0,0,0,0,0,0,100,68,68,100,68.0,100.0,0,0,0,0,544000,800000,2,0,0,0,0,0,0,0,0,1915,1,9,0.0,1,xss,NF-ToN-IoT-v2
192.168.1.39,54660,192.168.1.1,53,17,0.0,65,1,81,1,0,0,0,0,0,0,0,0,81,65,65,81,65.0,81.0,0,0,0,0,520000,648000,2,0,0,0,0,0,0,0,0,24889,1,2863,0.0,1,xss,NF-ToN-IoT-v2
192.168.1.36,40992,192.168.1.1,53,17,0.0,68,1,68,1,0,0,0,0,0,0,0,0,68,68,68,68,68.0,68.0,0,0,0,0,544000,544000,2,0,0,0,0,0,0,0,0,55749,28,0,0.0,1,xss,NF-ToN-IoT-v2
192.168.1.35,54468,192.168.1.152,80,6,7.0,660,5,751,5,27,27,27,0,0,0,64,64,535,52,52,535,660.0,751.0,0,0,0,0,5280000,6008000,8,0,1,1,0,29200,28960,0,0,0,0,0,0.0,1,xss,NF-ToN-IoT-v2
192.168.1.35,39508,192.168.1.1,53,17,0.0,65,1,65,1,0,0,0,0,0,0,0,0,65,65,65,65,65.0,65.0,0,0,0,0,520000,520000,2,0,0,0,0,0,0,0,0,14716,28,0,0.0,1,xss,NF-ToN-IoT-v2
192.168.1.39,60850,192.168.1.1,53,17,0.0,65,1,65,1,0,0,0,0,0,0,0,0,65,65,65,65,65.0,65.0,0,0,0,0,520000,520000,2,0,0,0,0,0,0,0,0,58733,28,0,0.0,1,xss,NF-ToN-IoT-v2
192.168.1.35,41942,192.168.1.152,80,6,7.0,4052,8,1914,5,27,27,27,0,0,0,64,64,1500,52,52,1500,4052.0,1914.0,0,0,0,0,32416000,15312000,8,1,0,1,3,29200,28960,0,0,0,0,0,0.0,1,xss,NF-ToN-IoT-v2
192.168.1.39,42378,192.168.1.1,53,17,0.0,65,1,65,1,0,0,0,0,0,0,0,0,65,65,65,65,65.0,65.0,0,0,0,0,520000,520000,2,0,0,0,0,0,0,0,0,21657,28,0,0.0,1,xss,NF-ToN-IoT-v2
192.168.1.35,34405,192.168.1.1,53,17,0.0,68,1,100,1,0,0,0,0,0,0,0,0,100,68,68,100,68.0,100.0,0,0,0,0,544000,800000,2,0,0,0,0,0,0,0,0,30384,1,26,0.0,1,xss,NF-ToN-IoT-v2
192.168.1.39,57879,192.168.1.1,53,17,0.0,65,1,65,1,0,0,0,0,0,0,0,0,65,65,65,65,65.0,65.0,0,0,0,0,520000,520000,2,0,0,0,0,0,0,0,0,27932,28,0,0.0,1,xss,NF-ToN-IoT-v2
192.168.1.36,59622,192.168.1.1,53,17,0.0,68,1,68,1,0,0,0,0,0,0,0,0,68,68,68,68,68.0,68.0,0,0,0,0,544000,544000,2,0,0,0,0,0,0,0,0,62769,28,0,0.0,1,xss,NF-ToN-IoT-v2
192.168.1.39,55731,192.168.1.1,53,17,0.0,65,1,65,1,0,0,0,0,0,0,0,0,65,65,65,65,65.0,65.0,0,0,0,0,520000,520000,2,0,0,0,0,0,0,0,0,22928,28,0,0.0,1,xss,NF-ToN-IoT-v2
192.168.1.32,57036,192.168.1.1,53,17,0.0,68,1,100,1,0,0,0,0,0,0,0,0,100,68,68,100,68.0,100.0,0,0,0,0,544000,800000,2,0,0,0,0,0,0,0,0,41112,1,41,0.0,1,xss,NF-ToN-IoT-v2
192.168.1.39,60496,192.168.1.152,80,6,7.0,2542,7,1375,4,27,27,27,0,0,0,64,64,1500,52,52,1500,2542.0,1375.0,0,0,0,0,20336000,11000000,8,0,0,1,2,29200,28960,0,0,0,0,0,0.0,1,xss,NF-ToN-IoT-v2
192.168.1.39,54106,192.168.1.152,80,6,7.0,5871,9,2503,5,27,27,27,4294951,16,16,64,64,1500,52,52,1500,5871.0,2503.0,0,0,0,0,2760000,1176000,8,0,0,1,5,29200,28960,0,0,0,0,0,0.0,1,xss,NF-ToN-IoT-v2
192.168.1.35,60264,52.28.231.150,80,6,7.178,4592,8,2230,6,27,27,27,0,0,0,64,64,1500,52,52,1500,4592.0,2230.0,0,0,0,0,36736000,17840000,9,0,0,1,4,29200,26847,0,0,0,0,0,0.0,1,xss,NF-ToN-IoT-v2
192.168.1.39,47716,176.28.50.165,80,6,7.0,3169,7,590,5,27,27,27,0,0,0,64,64,1500,52,52,1500,3169.0,590.0,0,0,0,0,25352000,4720000,9,0,1,0,2,29200,5792,0,0,0,0,0,0.0,1,xss,NF-ToN-IoT-v2
192.168.1.32,50011,192.168.1.1,53,17,0.0,68,1,236,1,0,0,0,0,0,0,0,0,236,68,68,236,68.0,236.0,0,0,0,0,544000,1888000,1,1,0,0,0,0,0,0,0,33271,1,170130,0.0,1,xss,NF-ToN-IoT-v2
192.168.1.39,54651,192.168.1.1,53,17,0.0,65,1,65,1,0,0,0,0,0,0,0,0,65,65,65,65,65.0,65.0,0,0,0,0,520000,520000,2,0,0,0,0,0,0,0,0,4505,28,0,0.0,1,xss,NF-ToN-IoT-v2
192.168.1.35,34352,192.168.1.1,53,17,0.0,65,1,81,1,0,0,0,0,0,0,0,0,81,65,65,81,65.0,81.0,0,0,0,0,520000,648000,2,0,0,0,0,0,0,0,0,63465,1,1848,0.0,1,xss,NF-ToN-IoT-v2
192.168.1.39,40563,192.168.1.1,53,17,0.0,65,1,81,1,0,0,0,0,0,0,0,0,81,65,65,81,65.0,81.0,0,0,0,0,520000,648000,2,0,0,0,0,0,0,0,0,22793,1,1206,0.0,1,xss,NF-ToN-IoT-v2
192.168.1.39,48375,192.168.1.1,53,17,0.0,68,1,68,1,0,0,0,0,0,0,0,0,68,68,68,68,68.0,68.0,0,0,0,0,544000,544000,2,0,0,0,0,0,0,0,0,18694,28,0,0.0,1,xss,NF-ToN-IoT-v2
192.168.1.39,42218,192.168.1.152,80,6,7.0,3350,8,1628,4,27,27,27,0,0,0,64,64,1500,52,52,1500,3350.0,1628.0,0,0,0,0,26800000,13024000,9,0,0,0,3,29200,28960,0,0,0,0,0,0.0,1,xss,NF-ToN-IoT-v2
192.168.1.32,39234,192.168.1.195,80,6,7.0,704,6,1494,5,27,27,27,0,0,0,64,64,923,40,40,923,704.0,1494.0,0,0,0,0,5632000,11952000,8,0,2,1,0,29200,65535,0,0,0,0,0,0.0,1,xss,NF-ToN-IoT-v2
192.168.1.35,53872,52.28.231.150,80,6,7.178,578,5,334,5,27,27,27,4294962,0,5,64,64,362,52,52,362,578.0,334.0,0,0,0,0,4624000,440000,9,0,1,0,0,29200,26847,0,0,0,0,0,0.0,1,xss,NF-ToN-IoT-v2
192.168.1.35,43093,192.168.1.1,53,17,0.0,68,1,68,1,0,0,0,0,0,0,0,0,68,68,68,68,68.0,68.0,0,0,0,0,544000,544000,2,0,0,0,0,0,0,0,0,24398,28,0,0.0,1,xss,NF-ToN-IoT-v2
192.168.1.35,42008,192.168.1.195,80,6,7.0,673,6,1494,5,27,27,27,0,0,0,64,64,923,40,40,923,673.0,1494.0,0,0,0,0,5384000,11952000,8,0,2,1,0,29200,65535,0,0,0,0,0,0.0,1,xss,NF-ToN-IoT-v2
192.168.1.35,48010,192.168.1.1,53,17,0.0,65,1,81,1,0,0,0,0,0,0,0,0,81,65,65,81,65.0,81.0,0,0,0,0,520000,648000,2,0,0,0,0,0,0,0,0,44917,1,1291,0.0,1,xss,NF-ToN-IoT-v2
192.168.1.39,56068,192.168.1.195,80,6,7.0,741,7,1494,5,27,27,27,0,0,0,64,64,923,40,40,923,741.0,1494.0,0,0,0,0,5928000,11952000,9,0,2,1,0,29200,65535,0,0,0,0,0,0.0,1,xss,NF-ToN-IoT-v2
192.168.1.35,50976,192.168.1.190,80,6,7.0,3193,7,1607,4,27,27,27,0,0,0,64,64,1500,52,52,1500,3193.0,1607.0,0,0,0,0,25544000,12856000,8,0,0,0,3,29200,28960,0,0,0,0,0,0.0,1,xss,NF-ToN-IoT-v2
192.168.1.39,33046,192.168.1.1,53,17,0.0,65,1,65,1,0,0,0,0,0,0,0,0,65,65,65,65,65.0,65.0,0,0,0,0,520000,520000,2,0,0,0,0,0,0,0,0,32069,28,0,0.0,1,xss,NF-ToN-IoT-v2
192.168.1.35,45423,192.168.1.1,53,17,0.0,65,1,81,1,0,0,0,0,0,0,0,0,81,65,65,81,65.0,81.0,0,0,0,0,520000,648000,2,0,0,0,0,0,0,0,0,26023,1,2103,0.0,1,xss,NF-ToN-IoT-v2
192.168.1.35,42660,192.168.1.152,80,6,7.0,3166,7,1584,4,27,27,27,0,0,0,64,64,1500,52,52,1500,3166.0,1584.0,0,0,0,0,25328000,12672000,8,0,0,0,3,29200,28960,0,0,0,0,0,0.0,1,xss,NF-ToN-IoT-v2
192.168.1.39,42142,176.28.50.165,80,6,7.0,711,6,940,4,27,27,27,0,0,0,64,64,776,52,52,776,711.0,940.0,0,0,0,0,5688000,7520000,8,0,1,1,0,29200,5792,0,0,0,0,0,0.0,1,xss,NF-ToN-IoT-v2
192.168.1.35,51364,192.168.1.1,53,17,0.0,68,1,100,1,0,0,0,0,0,0,0,0,100,68,68,100,68.0,100.0,0,0,0,0,544000,800000,2,0,0,0,0,0,0,0,0,4494,1,33,0.0,1,xss,NF-ToN-IoT-v2
192.168.1.35,43124,192.168.1.1,53,17,0.0,65,1,81,1,0,0,0,0,0,0,0,0,81,65,65,81,65.0,81.0,0,0,0,0,520000,648000,2,0,0,0,0,0,0,0,0,6597,1,2481,0.0,1,xss,NF-ToN-IoT-v2
192.168.1.35,59258,192.168.1.1,53,17,0.0,65,1,65,1,0,0,0,0,0,0,0,0,65,65,65,65,65.0,65.0,0,0,0,0,520000,520000,2,0,0,0,0,0,0,0,0,17036,28,0,0.0,1,xss,NF-ToN-IoT-v2
192.168.1.36,45163,192.168.1.1,53,17,0.0,68,1,100,1,0,0,0,0,0,0,0,0,100,68,68,100,68.0,100.0,0,0,0,0,544000,800000,2,0,0,0,0,0,0,0,0,38619,1,28,0.0,1,xss,NF-ToN-IoT-v2
192.168.1.39,36477,192.168.1.1,53,17,0.0,65,1,65,1,0,0,0,0,0,0,0,0,65,65,65,65,65.0,65.0,0,0,0,0,520000,520000,2,0,0,0,0,0,0,0,0,24298,28,0,0.0,1,xss,NF-ToN-IoT-v2
192.168.1.39,34842,192.168.1.195,80,6,7.0,563,6,714,4,27,27,27,4294925,42,42,64,64,582,40,40,582,563.0,714.0,0,0,0,0,104000,128000,8,0,1,1,0,29200,65535,0,0,0,0,0,0.0,1,xss,NF-ToN-IoT-v2
192.168.1.32,49798,192.168.1.1,53,17,0.0,65,1,81,1,0,0,0,0,0,0,0,0,81,65,65,81,65.0,81.0,0,0,0,0,520000,648000,2,0,0,0,0,0,0,0,0,3119,1,313,0.0,1,xss,NF-ToN-IoT-v2
192.168.1.39,41798,18.194.169.124,80,6,7.0,3118,7,1704,5,27,27,27,0,0,0,64,64,1500,52,52,1500,3118.0,1704.0,0,0,0,0,24944000,13632000,9,0,0,0,3,29200,26847,0,0,0,0,0,0.0,1,xss,NF-ToN-IoT-v2
192.168.1.32,55918,192.168.1.1,53,17,0.0,65,1,65,1,0,0,0,0,0,0,0,0,65,65,65,65,65.0,65.0,0,0,0,0,520000,520000,2,0,0,0,0,0,0,0,0,16220,28,0,0.0,1,xss,NF-ToN-IoT-v2
192.168.1.32,36458,192.168.1.1,53,17,0.0,72,1,0,0,0,0,0,0,0,0,0,0,72,72,0,72,72.0,0.0,0,0,0,0,576000,0,1,0,0,0,0,0,0,0,0,25505,12,0,0.0,1,xss,NF-ToN-IoT-v2
192.168.1.35,33748,192.168.1.190,80,6,7.0,3175,7,1601,4,27,27,27,0,0,0,64,64,1500,52,52,1500,3175.0,1601.0,0,0,0,0,25400000,12808000,8,0,0,0,3,29200,28960,0,0,0,0,0,0.0,1,xss,NF-ToN-IoT-v2
192.168.1.39,34004,192.168.1.195,80,6,7.0,1952,5,132,3,27,27,19,0,0,0,64,64,1500,40,40,1500,1952.0,132.0,0,0,0,0,15616000,1056000,6,0,1,0,1,29200,65535,0,0,0,0,0,0.0,1,xss,NF-ToN-IoT-v2
192.168.1.35,40877,192.168.1.1,53,17,0.0,65,1,65,1,0,0,0,0,0,0,0,0,65,65,65,65,65.0,65.0,0,0,0,0,520000,520000,2,0,0,0,0,0,0,0,0,18125,28,0,0.0,1,xss,NF-ToN-IoT-v2
192.168.1.35,37744,192.168.1.1,53,17,0.0,68,1,100,1,0,0,0,0,0,0,0,0,100,68,68,100,68.0,100.0,0,0,0,0,544000,800000,2,0,0,0,0,0,0,0,0,18173,1,55,0.0,1,xss,NF-ToN-IoT-v2
192.168.1.39,35882,192.168.1.152,80,6,7.0,687,5,751,5,27,27,27,0,0,0,64,64,535,52,52,535,687.0,751.0,0,0,0,0,5496000,6008000,8,0,1,1,0,29200,28960,0,0,0,0,0,0.0,1,xss,NF-ToN-IoT-v2
192.168.1.32,41444,192.168.1.152,80,6,7.0,593,5,751,5,27,27,27,0,0,0,64,64,535,52,52,535,593.0,751.0,0,0,0,0,4744000,6008000,8,0,1,1,0,29200,28960,0,0,0,0,0,0.0,1,xss,NF-ToN-IoT-v2
192.168.1.35,51224,192.168.1.1,53,17,0.0,68,1,100,1,0,0,0,0,0,0,0,0,100,68,68,100,68.0,100.0,0,0,0,0,544000,800000,2,0,0,0,0,0,0,0,0,8231,1,45,0.0,1,xss,NF-ToN-IoT-v2
192.168.1.39,45717,192.168.1.1,53,17,0.0,68,1,68,1,0,0,0,0,0,0,0,0,68,68,68,68,68.0,68.0,0,0,0,0,544000,544000,2,0,0,0,0,0,0,0,0,44945,28,0,0.0,1,xss,NF-ToN-IoT-v2
192.168.1.32,36722,192.168.1.1,53,17,0.0,65,1,65,1,0,0,0,0,0,0,0,0,65,65,65,65,65.0,65.0,0,0,0,0,520000,520000,2,0,0,0,0,0,0,0,0,17487,28,0,0.0,1,xss,NF-ToN-IoT-v2
192.168.1.39,51822,192.168.1.190,80,6,7.0,3650,8,1794,5,27,27,27,0,0,0,64,64,1500,52,52,1500,3650.0,1794.0,0,0,0,0,29200000,14352000,8,1,1,0,3,29200,28960,0,0,0,0,0,0.0,1,xss,NF-ToN-IoT-v2
192.168.1.35,58819,192.168.1.1,53,17,0.0,68,1,100,1,0,0,0,0,0,0,0,0,100,68,68,100,68.0,100.0,0,0,0,0,544000,800000,2,0,0,0,0,0,0,0,0,33441,1,19,0.0,1,xss,NF-ToN-IoT-v2
192.168.1.39,54610,176.28.50.165,80,6,7.0,657,6,940,4,27,27,27,0,0,0,64,64,776,52,52,776,657.0,940.0,0,0,0,0,5256000,7520000,8,0,1,1,0,29200,5792,0,0,0,0,0,0.0,1,xss,NF-ToN-IoT-v2
192.168.1.32,35022,192.168.1.1,53,17,0.0,68,1,0,0,0,0,0,0,0,0,0,0,68,68,0,68,68.0,0.0,0,0,0,0,544000,0,1,0,0,0,0,0,0,0,0,41457,28,0,0.0,1,xss,NF-ToN-IoT-v2
192.168.1.39,50518,192.168.1.195,80,6,7.0,584,6,693,3,27,27,27,0,0,0,64,64,601,40,40,601,584.0,693.0,0,0,0,0,4672000,5544000,7,0,1,1,0,29200,65535,0,0,0,0,0,0.0,1,xss,NF-ToN-IoT-v2
192.168.1.32,53734,192.168.1.1,53,17,0.0,68,1,100,1,0,0,0,0,0,0,0,0,100,68,68,100,68.0,100.0,0,0,0,0,544000,800000,2,0,0,0,0,0,0,0,0,26753,1,16,0.0,1,xss,NF-ToN-IoT-v2
192.168.1.39,42806,192.168.1.195,80,6,7.0,2857,7,3724,7,27,27,27,0,0,0,64,64,1500,40,40,1500,2857.0,3724.0,0,0,0,0,22856000,29792000,9,0,0,1,4,29200,65535,0,0,0,0,0,0.0,1,xss,NF-ToN-IoT-v2
192.168.1.35,50426,52.28.231.150,80,6,7.178,2552,12,1585,9,27,27,27,4294139,828,828,64,64,1500,52,52,1500,6341918.0,3341251.0,0,0,0,0,9968000,6096000,17,1,1,0,2,29200,26847,0,0,0,0,0,0.0,1,xss,NF-ToN-IoT-v2
192.168.1.35,45180,192.168.1.190,80,6,7.0,2044,7,1223,4,27,27,27,0,0,0,64,64,1500,52,52,1500,2044.0,1223.0,0,0,0,0,16352000,9784000,8,0,1,0,2,29200,28960,0,0,0,0,0,0.0,1,xss,NF-ToN-IoT-v2
192.168.1.39,55918,192.168.1.195,80,6,7.0,622,6,1494,5,27,27,27,0,0,0,64,64,923,40,40,923,622.0,1494.0,0,0,0,0,4976000,11952000,8,0,2,1,0,29200,65535,0,0,0,0,0,0.0,1,xss,NF-ToN-IoT-v2
192.168.1.39,54128,52.28.231.150,80,6,7.178,539,5,844,4,27,27,27,4294952,15,15,64,64,680,52,52,680,539.0,844.0,0,0,0,0,264000,416000,7,0,1,1,0,29200,26847,0,0,0,0,0,0.0,1,xss,NF-ToN-IoT-v2
192.168.1.35,33449,192.168.1.1,53,17,0.0,68,1,100,1,0,0,0,0,0,0,0,0,100,68,68,100,68.0,100.0,0,0,0,0,544000,800000,2,0,0,0,0,0,0,0,0,34510,1,27,0.0,1,xss,NF-ToN-IoT-v2
192.168.1.35,38660,192.168.1.1,53,17,0.0,68,1,100,1,0,0,0,0,0,0,0,0,100,68,68,100,68.0,100.0,0,0,0,0,544000,800000,2,0,0,0,0,0,0,0,0,46902,1,23,0.0,1,xss,NF-ToN-IoT-v2
192.168.1.35,39010,192.168.1.1,53,17,0.0,65,1,81,1,0,0,0,0,0,0,0,0,81,65,65,81,65.0,81.0,0,0,0,0,520000,648000,2,0,0,0,0,0,0,0,0,6908,1,2243,0.0,1,xss,NF-ToN-IoT-v2
192.168.1.39,36642,18.194.169.124,80,6,7.0,2284,7,1373,4,27,27,27,4294951,16,16,64,64,1500,52,52,1500,2284.0,1373.0,0,0,0,0,1072000,640000,8,0,0,1,2,29200,26847,0,0,0,0,0,0.0,1,xss,NF-ToN-IoT-v2
192.168.1.36,41354,192.168.1.195,80,6,7.0,566,6,733,4,27,27,27,0,0,0,64,64,601,40,40,601,566.0,733.0,0,0,0,0,4528000,5864000,8,0,1,1,0,29200,65535,0,0,0,0,0,0.0,1,xss,NF-ToN-IoT-v2
192.168.1.39,57390,192.168.1.1,53,17,0.0,65,1,81,1,0,0,0,0,0,0,0,0,81,65,65,81,65.0,81.0,0,0,0,0,520000,648000,2,0,0,0,0,0,0,0,0,25476,1,2211,0.0,1,xss,NF-ToN-IoT-v2
192.168.1.35,33714,192.168.1.190,80,6,7.0,2845,7,1491,4,27,27,27,0,0,0,64,64,1500,52,52,1500,2845.0,1491.0,0,0,0,0,22760000,11928000,8,0,0,0,3,29200,28960,0,0,0,0,0,0.0,1,xss,NF-ToN-IoT-v2
192.168.1.39,37823,192.168.1.1,53,17,0.0,68,1,68,1,0,0,0,0,0,0,0,0,68,68,68,68,68.0,68.0,0,0,0,0,544000,544000,2,0,0,0,0,0,0,0,0,30566,28,0,0.0,1,xss,NF-ToN-IoT-v2
